,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4
3079,2023 36.14.21.053.00,Воронеж,Кукуруза зерно,2023-05-19,2023-10-04,0.724,7.5,5.43,18.547058823529408,19.49117647058823,20.55882352941176,14.555882352941175,17.222060816196397,20.317868015341524,19.07726791769923,13.162778794814306
3080,2023 36.14.21.057.00,Воронеж,Кукуруза зерно,2023-05-19,2023-10-04,0.6226666666666667,7.5,4.67,18.547058823529408,19.49117647058823,20.55882352941176,14.555882352941175,17.222060816196397,20.317868015341524,19.07726791769923,13.162778794814306
3081,2023 36.29.07.008.00,Воронеж,Кукуруза зерно,2023-06-02,2024-01-06,809.496923076923,6.5,5261.73,18.820370370370377,18.390740740740743,8.751851851851852,-5.570370370370371,19.502520533359796,16.91149054056829,6.905185531596935,-5.373685515873018
3082,2023 36.29.07.044.01,Воронеж,Соя,2023-05-21,2023-09-14,25.95,2.0,51.9,18.16551724137931,20.57241379310345,21.379310344827587,15.893103448275859,17.100443883749186,20.612212341969222,19.60818165358378,16.05110831996338
3083,2023 40.13.07.046.00,Калуга,Кукуруза силос,2023-05-19,2023-12-02,0.37254901960784315,7.65,2.85,18.4530612244898,21.055102040816323,13.259183673469384,2.414285714285714,18.113333359479427,19.874398260227967,12.069090973329601,1.22502662866111
3084,2023 40.14.05.047.00,Калуга,Кукуруза силос,2023-05-19,2023-10-04,0.6627450980392157,7.65,5.07,18.547058823529408,19.49117647058823,20.55882352941176,14.555882352941175,17.222060816196397,20.317868015341524,19.07726791769923,13.162778794814306
3085,2023 40.14.08.025.00,Калуга,Кукуруза силос,2023-05-20,2023-10-06,1.1241830065359477,7.65,8.6,18.154285714285717,20.89428571428571,19.302857142857142,14.188571428571427,17.522922957801008,20.399343357273285,18.38895595766022,12.442823173863399
3086,2023 40.14.08.027.00,Калуга,Кукуруза силос,2023-05-19,2023-10-06,0.9816993464052287,7.65,7.51,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3087,2023 40.14.08.028.00,Калуга,Кукуруза силос,2023-05-19,2023-10-07,1.011764705882353,7.65,7.74,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3088,2023 40.14.08.029.00,Калуга,Кукуруза силос,2023-05-19,2023-10-07,1.0130718954248366,7.65,7.75,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3089,2023 40.16.08.002.00,Калуга,Кукуруза силос,2023-05-20,2023-09-24,1.1688034188034189,4.68,5.47,18.528125000000003,20.246874999999996,20.649999999999995,14.943749999999998,17.194126863143634,20.40881410081015,19.780372099424124,13.630386305020899
3090,2023 40.16.08.005.00,Калуга,Кукуруза силос,2023-05-20,2023-09-26,1.5876068376068377,4.68,7.43,18.528125000000003,20.246874999999996,20.649999999999995,14.943749999999998,17.194126863143634,20.40881410081015,19.780372099424124,13.630386305020899
3091,2023 40.17.04.001.00,Калуга,Кукуруза силос,2023-05-19,2023-10-21,0.7712418300653595,7.65,5.9,18.035897435897436,20.858974358974354,17.605128205128207,11.638461538461538,17.698094295045514,20.124647496384874,16.927616772076956,9.745757189720488
3092,2023 40.17.04.005.00,Калуга,Кукуруза силос,2023-05-19,2023-10-20,0.4849673202614379,7.65,3.71,18.099999999999998,20.573684210526313,18.431578947368422,12.160526315789474,17.59823669947226,20.14276723152722,17.4867057367643,10.269074086672225
3093,2023 40.22.01.013.00,Калуга,Кукуруза силос,2023-05-19,2023-09-17,1.3973856209150326,7.65,10.69,18.689999999999994,19.389999999999997,21.00333333333333,15.823333333333332,16.996384372177054,20.275239854440525,19.71576304713805,15.602665579671141
3094,2023 40.22.01.049.00,Калуга,Кукуруза силос,2023-05-19,2023-10-07,1.0875816993464051,7.65,8.32,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3095,2023 40.22.01.050.00,Калуга,Кукуруза силос,2023-05-19,2023-11-30,1.2836601307189541,7.65,9.82,18.4530612244898,21.055102040816323,13.259183673469384,2.414285714285714,18.113333359479427,19.874398260227967,12.069090973329601,1.22502662866111
3096,2023 40.22.01.053.00,Калуга,Кукуруза силос,2023-05-19,2023-10-08,1.0627450980392157,7.65,8.13,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3097,2023 40.22.01.054.00,Калуга,Кукуруза силос,2023-05-19,2023-10-08,0.24313725490196078,7.65,1.86,18.39428571428571,19.939999999999998,19.745714285714282,14.282857142857141,17.377319008904372,20.27296725671504,18.563910437123848,12.557089344852693
3098,2023 40.22.01.061.02,Калуга,Кукуруза силос,2023-05-19,2023-11-30,0.5084967320261438,7.65,3.89,18.4530612244898,21.055102040816323,13.259183673469384,2.414285714285714,18.113333359479427,19.874398260227967,12.069090973329601,1.22502662866111
3099,2023 40.22.07.009.00,Калуга,Люцерна 1 г.ж.корм,2023-05-19,2023-08-08,0.8764705882352941,1.7,1.49,18.555,17.59,20.974999999999998,20.799999999999997,16.032706639566396,19.486991869918704,20.387737830441267,19.697032104582412
3100,2023 40.22.08.009.00,Калуга,Кукуруза силос,2023-05-19,2023-10-17,0.8470588235294118,7.65,6.48,18.099999999999998,20.573684210526313,18.431578947368422,12.160526315789474,17.59823669947226,20.14276723152722,17.4867057367643,10.269074086672225
3101,2023 40.22.08.017.00,Калуга,Кукуруза силос,2023-05-19,2023-10-20,2.2392156862745094,7.65,17.13,18.099999999999998,20.573684210526313,18.431578947368422,12.160526315789474,17.59823669947226,20.14276723152722,17.4867057367643,10.269074086672225
3102,2023 40.22.08.020.01,Калуга,Кукуруза силос,2023-05-19,2023-10-20,0.44705882352941173,7.65,3.42,18.099999999999998,20.573684210526313,18.431578947368422,12.160526315789474,17.59823669947226,20.14276723152722,17.4867057367643,10.269074086672225
3103,2023 50.33.05.031.02,Москва,Кукуруза корнаж,2023-05-21,2023-12-13,31.63333333333333,6.3,199.28999999999996,19.078431372549023,20.256862745098044,12.656862745098039,-1.627450980392157,18.524181840932897,19.4006947682268,10.719220177564738,-1.1932011253223156
3104,2023 54.17.08.037.03,Новосибирск,Одн.тр.(вика+овёс)корм,2023-05-19,2023-08-08,1.23125,3.2,3.94,18.555,17.59,20.974999999999998,20.799999999999997,16.032706639566396,19.486991869918704,20.387737830441267,19.697032104582412
3105,2023 54.17.12.085.00,Новосибирск,Кукуруза силос,2023-05-22,2023-09-15,0.09411764705882353,8.5,0.7999999999999999,17.779310344827582,20.193103448275863,21.137931034482758,15.306896551724138,17.229298663676296,20.576663083190894,19.50337087127824,15.821443553076683
3106,2023 54.17.12.097.00,Новосибирск,Чечевица,2023-05-20,2023-09-16,26.101063829787233,1.88,49.06999999999999,18.42666666666667,20.139999999999997,20.963333333333335,15.809999999999997,17.140564588979224,20.402102927043025,19.70369659501519,15.353828042716227
3107,2023 54.28.07.018.01,Новосибирск,Горох,2023-05-21,2023-08-30,1.78,3.0,5.34,17.268,20.328000000000003,21.359999999999996,20.236,16.561490514905152,20.310474586939417,20.32928217689936,18.984563334565163
3108,2023 54.28.09.009.01,Новосибирск,Яр.ячмень,2023-05-21,2023-09-02,2.3428571428571425,3.5,8.2,17.553846153846152,20.77692307692308,21.11923076923077,18.62307692307692,16.74158328121743,20.385024813895782,20.243496777350067,18.013588363702688
3109,2023 54.28.09.026.00,Новосибирск,Яр.пшеница мягкая,2023-05-19,2023-09-21,2.2025,4.0,8.81,18.641935483870963,19.56774193548387,21.141935483870963,14.874193548387096,17.01640659148527,20.316715201386188,19.954672343021087,14.412634449423859
3110,2023 56.28.03.025.00,Оренбург,"Одн.тр.могар корм,подст.",2023-05-20,2023-07-27,0.192,2.5,0.48,17.794117647058826,18.817647058823532,20.258823529411764,20.55882352941176,15.988275147457356,18.776853180296513,20.490582319799515,20.344364190512053
3111,2023 56.28.10.038.00,Оренбург,Эспарцет 1 г.ж.корм,2023-05-19,2023-09-16,0.0,1.0,0.0,18.689999999999994,19.389999999999997,21.00333333333333,15.823333333333332,16.996384372177054,20.275239854440525,19.71576304713805,15.602665579671141
3112,2023 56.28.10.041.00,Оренбург,Эспарцет 1 г.ж.корм,2023-05-20,2023-09-18,0.0,1.0,0.0,18.42666666666667,20.139999999999997,20.963333333333335,15.809999999999997,17.140564588979224,20.402102927043025,19.70369659501519,15.353828042716227
3113,2023 62.18.08.015.00,Рязань,Соя,2023-05-21,2023-09-30,4.023529411764706,1.7,6.84,17.987878787878785,20.95454545454545,20.596969696969698,14.384848484848488,17.354639894883796,20.558091167480715,19.320458796202974,13.152370729290016
3114,2023 62.18.11.002.01,Рязань,Соя,2023-05-20,2023-10-04,9.929411764705883,1.7,16.88,18.30588235294118,20.408823529411762,20.123529411764707,14.429411764705883,17.382564163876935,20.417473255155784,18.948315494435022,13.002401048024097
3115,2023 62.23.01.009.00,Рязань,Кукуруза зерно,2023-05-19,2024-05-31,0.3,5.8,1.74,19.78936170212767,9.367021276595748,-7.1000000000000005,7.47340425531915,19.087098332049678,8.12216975525156,-6.789365630293389,6.729720115468309
3116,2023 62.23.06.021.00,Рязань,Кукуруза зерно,2023-05-20,2024-01-12,4.710344827586207,5.8,27.32,19.276271186440685,18.53389830508475,8.962711864406778,-6.389830508474577,18.75976893125563,17.695735048444572,7.147654756404423,-5.3094395089322095
3117,2023 63.21.06.008.02,Самара,Люцерна 1 г.ж.корм,2023-05-20,2023-08-10,,,0.0,18.085,17.919999999999998,21.844999999999995,20.685,16.141009485094852,19.650447154471543,20.522544634466975,19.668620773281596
3118,2023 63.21.06.008.04,Самара,Люцерна 1 г.ж.корм,2023-05-20,2023-08-09,,,0.0,18.085,17.919999999999998,21.844999999999995,20.685,16.141009485094852,19.650447154471543,20.522544634466975,19.668620773281596
3119,2023 63.21.06.020.02,Самара,Кукуруза силос,2023-05-20,2023-09-16,5.694000000000001,5.0,28.470000000000002,18.42666666666667,20.139999999999997,20.963333333333335,15.809999999999997,17.140564588979224,20.402102927043025,19.70369659501519,15.353828042716227
3120,2023 36.02.19.015.01,Воронеж,Кукуруза силос,2023-05-21,2023-09-13,4.094117647058823,7.65,31.32,18.16551724137931,20.57241379310345,21.379310344827587,15.893103448275859,17.100443883749186,20.612212341969222,19.60818165358378,16.05110831996338
