index,field_id,region,crop,end_sev,end_sbor,yield_dif,yield_plan,yield_fact,curr_t1,curr_t2,curr_t3,curr_t4,40_years_t1,40_years_t2,40_years_t3,40_years_t4,culture,type_by_season,delta_t1,delta_t2,delta_t3,delta_t4,dif_1,dif_2,dif_3,dif_4
4209,2024 36.05.07.045.00,Воронеж,Кукуруза,2024-04-20,2024-08-17,0.002663117419483633,7.5,0.02,12.216666666666669,18.19,20.776666666666667,19.183333333333337,10.520883017163506,16.760277557771346,19.84025795081779,19.66914131993287,Судецветные,Яровая,1.6957836495031628,1.4297224422286554,0.9364087158488772,-0.48580798659953217,-7.075609756097565,-7.346341463414634,-7.234146341463418,-6.697560975609759
4210,2024 36.14.02.043.00,Воронеж,Чечевица,2024-04-20,2024-07-26,1.6344556754093882,1.5,6.19,11.833333333333334,15.154166666666669,20.508333333333333,21.504166666666663,9.47786528906956,15.466555045729825,18.669278151466145,20.00724635245836,Бобовые,Яровая,2.355468044263773,-0.3123883790631563,1.839055181867188,1.4969203142083032,-7.075609756097565,-7.346341463414634,-7.234146341463418,-3.007317073170732
4211,2024 36.14.02.044.00,Воронеж,Чечевица,2024-04-20,2024-07-28,1.0152306797290584,1.5,2.64,12.132,15.54,20.340000000000003,21.800000000000004,9.602555555555558,15.83511235609575,18.71659692087788,20.0944628088517,Бобовые,Яровая,2.529444444444442,-0.2951123560957516,1.6234030791221237,1.7055371911483057,-7.075609756097565,-7.346341463414634,-7.234146341463418,-3.007317073170732
4212,2024 36.14.11.017.00,Воронеж,Кукуруза,2024-04-20,2024-08-09,1.876100617661806,7.5,41.46000000000001,12.153571428571428,17.310714285714283,20.23928571428571,20.717857142857135,10.192699864498646,16.42030665505065,19.34554004259567,20.075331487504677,Судецветные,Яровая,1.9608715640727823,0.8904076306636348,0.8937456716900414,0.6425256553524576,-7.075609756097565,-7.346341463414634,-7.234146341463418,-4.366666666666664
4213,2024 36.14.11.031.01,Воронеж,Кукуруза,2024-04-20,2024-08-11,1.8633563547330723,7.5,40.84,12.153571428571428,17.310714285714283,20.23928571428571,20.717857142857135,10.192699864498646,16.42030665505065,19.34554004259567,20.075331487504677,Судецветные,Яровая,1.9608715640727823,0.8904076306636348,0.8937456716900414,0.6425256553524576,-7.075609756097565,-7.346341463414634,-7.234146341463418,-4.366666666666664
4214,2024 36.14.11.034.00,Воронеж,Кукуруза,2024-04-22,2024-08-18,1.3772536164677416,7.5,22.23,11.351724137931036,19.14137931034482,21.92413793103448,19.47931034482759,10.647420801794228,17.194741544800213,19.73638641492253,19.345725489968057,Судецветные,Яровая,0.7043033361368085,1.946637765544608,2.1877515161119483,0.13358485485953153,-8.575,-8.565853658536586,-5.819512195121956,-3.5166666666666657
4215,2024 36.14.11.041.00,Воронеж,Кукуруза,2024-04-20,2024-08-15,1.233919880693888,7.5,18.26,12.20689655172414,17.92413793103448,20.13793103448276,20.027586206896554,10.33892860480329,16.674829811655805,19.568168794089612,19.79023169906148,Судецветные,Яровая,1.8679679469208512,1.249308119378675,0.5697622403931497,0.23735450783507517,-7.075609756097565,-7.346341463414634,-7.234146341463418,-4.366666666666664
4216,2024 36.14.11.042.00,Воронеж,Кукуруза,2024-04-20,2024-08-15,1.1454958745669601,7.5,16.080000000000002,12.20689655172414,17.92413793103448,20.13793103448276,20.027586206896554,10.33892860480329,16.674829811655805,19.568168794089612,19.79023169906148,Судецветные,Яровая,1.8679679469208512,1.249308119378675,0.5697622403931497,0.23735450783507517,-7.075609756097565,-7.346341463414634,-7.234146341463418,-4.366666666666664
4217,2024 36.14.11.043.00,Воронеж,Кукуруза,2024-04-20,2024-08-18,1.0466169935497294,7.5,13.86,12.216666666666669,18.19,20.776666666666667,19.183333333333337,10.520883017163506,16.760277557771346,19.84025795081779,19.66914131993287,Судецветные,Яровая,1.6957836495031628,1.4297224422286554,0.9364087158488772,-0.48580798659953217,-7.075609756097565,-7.346341463414634,-7.234146341463418,-6.697560975609759
4218,2024 36.14.11.044.01,Воронеж,Кукуруза,2024-04-20,2024-08-19,1.5043736491854915,7.5,26.26,12.216666666666669,18.19,20.776666666666667,19.183333333333337,10.520883017163506,16.760277557771346,19.84025795081779,19.66914131993287,Судецветные,Яровая,1.6957836495031628,1.4297224422286554,0.9364087158488772,-0.48580798659953217,-7.075609756097565,-7.346341463414634,-7.234146341463418,-6.697560975609759
4219,2024 36.14.16.003.00,Воронеж,Подсолнечник,2024-04-21,2024-09-11,1.9084837435361965,2.8,16.080000000000002,12.391666666666666,19.84722222222222,21.31388888888889,18.291666666666668,11.381391147244804,18.17748466653934,19.934509292112807,17.571051298454364,Астровые,Яровая,1.010275519421862,1.6697375556828824,1.379379596776083,0.7206153682123038,-7.319512195121952,-8.08292682926829,-2.1414634146341456,-6.697560975609759
4220,2024 36.14.19.024.00,Воронеж,Ячмень,2024-04-21,2024-07-31,2.0153196004274814,3.2,20.81000000000001,11.848,15.784,21.476,21.744,9.854764227642276,15.995443958508552,19.020358699984055,20.098105769337756,Злаковые,Яровая,1.9932357723577248,-0.2114439585085517,2.4556413000159445,1.6458942306622433,-7.319512195121952,-8.08292682926829,-7.417073170731703,-1.9975609756097548
4221,2024 46.22.01.003.00,Курск,Чечевица,2024-04-21,2024-07-27,1.7206214413947152,2.5,11.47,11.870833333333332,15.175,21.3125,21.741666666666674,9.737228997289971,15.62198176572283,18.97910295766341,20.063795611610946,Бобовые,Яровая,2.1336043360433603,-0.4469817657228301,2.333397042336589,1.6778710550557285,-7.319512195121952,-8.08292682926829,-7.417073170731703,-1.9975609756097548
4222,2024 46.22.02.001.02,Курск,Свекла,2024-04-21,2024-10-05,0.0,59.8,0.0,12.99047619047619,20.735714285714284,20.06904761904762,16.864285714285717,12.186009485094852,18.896522507092328,19.45345279484945,14.176850623687518,Амарантовые,Яровая,0.8044667053813388,1.8391917786219558,0.615594824198169,2.6874350905982,-8.08292682926829,-7.417073170731703,-6.697560975609759,-1.960975609756096
4223,2024 46.22.02.050.00,Курск,Пшеница,2024-04-21,2024-08-18,1.172482137234565,5.0,11.15,12.226666666666665,18.32,21.553333333333335,19.266666666666666,10.699457994579944,17.071328378463807,19.922536193796077,19.52892831206656,Злаковые,Яровая,1.5272086720867204,1.248671621536193,1.6307971395372576,-0.2622616453998958,-7.319512195121952,-8.08292682926829,-7.417073170731703,-6.697560975609759
4224,2024 46.22.06.004.00,Курск,Пшеница,2024-04-21,2024-08-11,1.5686159179138452,5.5,20.9,12.160714285714285,17.599999999999998,20.828571428571426,20.875,10.43957607433217,16.65831169179194,19.525910222156654,19.893887624062927,Злаковые,Яровая,1.7211382113821152,0.9416883082080574,1.302661206414772,0.981112375937073,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4225,2024 46.28.17.015.18,Курск,Нут,2024-04-20,2024-08-08,0.5379542911542432,1.6,1.14,12.062962962962963,16.633333333333333,20.470370370370368,21.14444444444445,10.039764629127774,16.128285492319918,19.16695570812992,19.97249818444814,Бобовые,Яровая,2.0231983338351895,0.5050478410134147,1.3034146622404492,1.1719462599963109,-7.075609756097565,-7.346341463414634,-7.234146341463418,-3.007317073170732
4226,2024 46.28.17.017.04,Курск,Пшеница,2024-04-21,2024-08-15,0.5368011101692514,1.9,1.35,12.206896551724135,18.19310344827586,20.93448275862069,19.92068965517241,10.53476310625175,16.977048420670435,19.73530377210752,19.58113367111268,Злаковые,Яровая,1.6721334454723848,1.2160550276054245,1.199178986513168,0.33955598405972864,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4227,2024 62.01.01.023.00,Рязань,Пшеница,2024-04-21,2024-08-31,0.537142932083364,4.5,3.2,12.466666666666669,18.74848484848485,21.89090909090909,19.246969696969693,10.904459226410443,17.764696160761627,19.960983829936826,19.306728831630007,Злаковые,Яровая,1.5622074402562252,0.9837886877232229,1.929925260972265,-0.05975913466031457,-7.319512195121952,-8.08292682926829,-7.417073170731703,-6.697560975609759
4228,2024 62.10.03.033.00,Рязань,Чечевица,2024-04-22,2024-07-26,2.810004923625203,2.0,31.21999999999999,10.883333333333336,16.025000000000002,22.304166666666664,21.98333333333333,9.86563346883469,15.798608551877058,19.07088656771824,20.04995416380706,Бобовые,Яровая,1.0176998644986472,0.22639144812294454,3.2332800989484234,1.933379169526269,-8.575,-8.565853658536586,-5.819512195121956,-3.565853658536586
4230,2024 62.18.08.013.01,Рязань,Кукуруза,2024-05-20,2024-10-21,0.3084646116343094,7.5,2.71,19.51315789473684,21.51842105263157,18.394736842105264,12.4,17.73131864213379,20.23415396941837,17.264709866018404,10.15321018701451,Судецветные,Яровая,1.7818392526030493,1.2842670832132015,1.1300269760868602,2.24678981298549,-5.78780487804878,-4.665853658536584,-4.31219512195122,-6.317073170731708
4231,2024 62.18.11.004.00,Рязань,Чечевица,2024-04-22,2024-07-22,1.8373699804801074,2.0,10.56,10.86521739130435,15.73913043478261,21.808695652173917,22.40000000000001,9.74346058677978,15.575642433772028,18.77496541106548,19.994826383628745,Бобовые,Яровая,1.121756804524571,0.16348800101058103,3.0337302411084366,2.4051736163712647,-8.575,-8.565853658536586,-5.526829268292683,-5.819512195121956
4232,2024 62.23.06.096.00,Рязань,Пшеница,2024-04-21,2024-09-18,1.922137747861169,4.5,26.26,12.389189189189189,20.16756756756757,21.01621621621621,18.418918918918923,11.582025928367392,18.213154400102123,20.029014188979765,16.770819266730225,Злаковые,Яровая,0.8071632608217971,1.9544131674654466,0.9872020272364459,1.648099652188698,-7.319512195121952,-8.08292682926829,-4.366666666666664,-6.697560975609759
4233,2024 36.02.03.019.00,Воронеж,Кукуруза,2024-04-23,2024-10-05,1.2499017362143359,7.0,17.43,11.704878048780486,22.30975609756097,19.580487804878047,15.851219512195124,12.465020820939916,18.89306085341368,19.256522443928027,14.003659809727257,Судецветные,Яровая,-0.7601427721594298,3.4166952441472915,0.3239653609500195,1.8475597024678674,-11.178048780487806,-2.4682926829268226,-3.700000000000003,-3.921951219512197
4234,2024 36.02.03.029.00,Воронеж,Кукуруза,2024-04-22,2024-10-10,0.557163804688136,7.0,5.22,12.92558139534884,21.779069767441857,19.862790697674424,15.166279069767436,12.420836674685916,19.1615765286287,19.17828407815896,12.910432225688542,Судецветные,Яровая,0.5047447206629236,2.6174932388131573,0.6845066195154637,2.255846844078894,-8.575,-5.819512195121956,-5.10243902439025,-3.921951219512197
4235,2024 36.02.03.051.00,Воронеж,Кукуруза,2024-04-22,2024-08-22,1.1694511456619314,8.9,19.76,11.52,19.20333333333333,22.24,19.01666666666667,10.813888888888892,17.31359358582159,19.769559105867035,19.354632652949253,Судецветные,Яровая,0.7061111111111078,1.8897397475117401,2.470440894132963,-0.33796598628258323,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4236,2024 36.02.11.033.00,Воронеж,Кукуруза,2024-04-22,2024-08-27,0.5599367637045081,8.9,6.68,11.7375,19.89375,21.765625,19.2625,10.951816565040652,17.709314108658962,19.92768139047817,18.95524990780234,Судецветные,Яровая,0.7856834349593491,2.184435891341039,1.8379436095218296,0.3072500921976591,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4237,2024 36.02.11.035.00,Воронеж,Кукуруза,2024-04-22,2024-08-28,1.8112315726408752,8.9,45.55,11.7375,19.89375,21.765625,19.2625,10.951816565040652,17.709314108658962,19.92768139047817,18.95524990780234,Судецветные,Яровая,0.7856834349593491,2.184435891341039,1.8379436095218296,0.3072500921976591,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4238,2024 36.02.18.018.01,Воронеж,Люцерна,2024-04-22,2024-08-26,0.9555114450274363,0.2,0.32,11.635483870967745,19.477419354838705,22.067741935483877,18.835483870967742,10.876383425124576,17.53361141664875,19.768862601796314,19.094687775867484,Бобовые,Яровая,0.7591004458431687,1.9438079381899556,2.2988793336875624,-0.2592039048997421,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4239,2024 36.02.19.069.01,Воронеж,Кукуруза,2024-04-22,2024-08-22,0.659245628884264,9.0,8.4,11.52,19.20333333333333,22.24,19.01666666666667,10.813888888888892,17.31359358582159,19.769559105867035,19.354632652949253,Судецветные,Яровая,0.7061111111111078,1.8897397475117401,2.470440894132963,-0.33796598628258323,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4240,2024 36.05.07.043.00,Воронеж,Кукуруза,2024-04-21,2024-08-17,0.002663117419483633,7.5,0.02,12.206896551724135,18.19310344827586,20.93448275862069,19.92068965517241,10.53476310625175,16.977048420670435,19.73530377210752,19.58113367111268,Судецветные,Яровая,1.6721334454723848,1.2160550276054245,1.199178986513168,0.33955598405972864,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4241,2024 36.05.07.044.00,Воронеж,Кукуруза,2024-04-22,2024-08-19,0.5531185359562422,7.5,5.54,11.52,19.20333333333333,22.24,19.01666666666667,10.813888888888892,17.31359358582159,19.769559105867035,19.354632652949253,Судецветные,Яровая,0.7061111111111078,1.8897397475117401,2.470440894132963,-0.33796598628258323,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4242,2024 36.11.06.001.01,Воронеж,Кукуруза,2024-04-22,2024-09-25,0.8576017355254755,8.0,10.86,12.094871794871796,21.7974358974359,20.084615384615383,17.37564102564103,12.01080883885762,18.552264630463,19.637653288037537,15.281632183309013,Судецветные,Яровая,0.08406295601417568,3.2451712669729,0.44696209657784536,2.094008842332018,-8.575,-5.819512195121956,-3.565853658536586,-5.10243902439025
4243,2024 36.14.10.008.00,Воронеж,Подсолнечник,2024-04-22,2024-09-26,0.5794184152316023,2.0,1.57,12.094871794871796,21.7974358974359,20.084615384615383,17.37564102564103,12.01080883885762,18.552264630463,19.637653288037537,15.281632183309013,Астровые,Яровая,0.08406295601417568,3.2451712669729,0.44696209657784536,2.094008842332018,-8.575,-5.819512195121956,-3.565853658536586,-5.10243902439025
4244,2024 36.14.11.021.00,Воронеж,Кукуруза,2024-04-22,2024-08-12,1.2428088281111342,7.5,18.49,11.20714285714286,18.625,21.83571428571428,20.503571428571423,10.574114401858308,16.844533417625538,19.53509301452633,19.67652028230916,Судецветные,Яровая,0.6330284552845526,1.780466582374462,2.30062127118795,0.8270511462622636,-8.575,-8.565853658536586,-5.819512195121956,-2.3999999999999986
4245,2024 36.14.16.014.00,Воронеж,Ячмень,2024-04-21,2024-08-11,1.9814324104806647,3.2,20.01,12.160714285714285,17.599999999999998,20.828571428571426,20.875,10.43957607433217,16.65831169179194,19.525910222156654,19.893887624062927,Злаковые,Яровая,1.7211382113821152,0.9416883082080574,1.302661206414772,0.981112375937073,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4246,2024 36.14.21.008.00,Воронеж,Люцерна,2024-04-22,2024-08-28,0.4489502200479033,0.3,0.17,11.7375,19.89375,21.765625,19.2625,10.951816565040652,17.709314108658962,19.92768139047817,18.95524990780234,Бобовые,Яровая,0.7856834349593491,2.184435891341039,1.8379436095218296,0.3072500921976591,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4247,2024 36.14.21.036.00,Воронеж,Кукуруза,2024-04-22,2024-08-16,1.7298840655099674,7.5,34.8,11.351724137931036,19.14137931034482,21.92413793103448,19.47931034482759,10.647420801794228,17.194741544800213,19.73638641492253,19.345725489968057,Судецветные,Яровая,0.7043033361368085,1.946637765544608,2.1877515161119483,0.13358485485953153,-8.575,-8.565853658536586,-5.819512195121956,-3.5166666666666657
4248,2024 36.14.21.037.00,Воронеж,Кукуруза,2024-04-21,2024-08-16,1.0503553156603365,7.5,13.94,12.206896551724135,18.19310344827586,20.93448275862069,19.92068965517241,10.53476310625175,16.977048420670435,19.73530377210752,19.58113367111268,Судецветные,Яровая,1.6721334454723848,1.2160550276054245,1.199178986513168,0.33955598405972864,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4249,2024 36.14.21.049.00,Воронеж,Кукуруза,2024-04-22,2024-08-21,1.568060207980122,7.5,28.48,11.52,19.20333333333333,22.24,19.01666666666667,10.813888888888892,17.31359358582159,19.769559105867035,19.354632652949253,Судецветные,Яровая,0.7061111111111078,1.8897397475117401,2.470440894132963,-0.33796598628258323,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4250,2024 36.29.07.036.00,Воронеж,Подсолнечник,2024-04-22,2024-09-28,1.5588461263180402,1.5,5.63,12.295000000000002,21.69,20.0,17.188750000000006,12.130782520325203,18.65912874640874,19.64884440841113,14.676849170054195,Астровые,Яровая,0.16421747967479838,3.030871253591261,0.35115559158887066,2.5119008299458105,-8.575,-5.819512195121956,-5.10243902439025,-3.921951219512197
4251,2024 46.22.02.039.00,Курск,Пшеница,2024-04-21,2024-08-18,2.0207194058637046,4.8,31.41,12.226666666666665,18.32,21.553333333333335,19.266666666666666,10.699457994579944,17.071328378463807,19.922536193796077,19.52892831206656,Злаковые,Яровая,1.5272086720867204,1.248671621536193,1.6307971395372576,-0.2622616453998958,-7.319512195121952,-8.08292682926829,-7.417073170731703,-6.697560975609759
4252,2024 46.22.03.033.00,Курск,Пшеница,2024-04-22,2024-08-12,1.24280097576662,4.9,12.079999999999998,11.20714285714286,18.625,21.83571428571428,20.503571428571423,10.574114401858308,16.844533417625538,19.53509301452633,19.67652028230916,Злаковые,Яровая,0.6330284552845526,1.780466582374462,2.30062127118795,0.8270511462622636,-8.575,-8.565853658536586,-5.819512195121956,-2.3999999999999986
4253,2024 46.22.03.046.03,Курск,Пшеница,2024-04-21,2024-08-14,2.00470628252175,4.6,29.550000000000004,12.206896551724135,18.19310344827586,20.93448275862069,19.92068965517241,10.53476310625175,16.977048420670435,19.73530377210752,19.58113367111268,Злаковые,Яровая,1.6721334454723848,1.2160550276054245,1.199178986513168,0.33955598405972864,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4254,2024 46.22.06.003.00,Курск,Пшеница,2024-04-21,2024-08-11,1.7389260544067078,5.7,26.74,12.160714285714285,17.599999999999998,20.828571428571426,20.875,10.43957607433217,16.65831169179194,19.525910222156654,19.893887624062927,Злаковые,Яровая,1.7211382113821152,0.9416883082080574,1.302661206414772,0.981112375937073,-7.319512195121952,-8.08292682926829,-7.417073170731703,-4.366666666666664
4255,2024 46.28.11.021.00,Курск,Свекла,2024-04-21,2024-10-04,0.0,60.0,0.0,12.765853658536583,20.69512195121951,20.112195121951213,17.546341463414638,12.0887170335118,18.760218177997015,19.595779722029004,14.716401015659269,Амарантовые,Яровая,0.677136625024783,1.9349037732224943,0.5164153999222094,2.8299404477553693,-8.08292682926829,-7.417073170731703,-6.697560975609759,-1.960975609756096
4256,2024 62.01.03.013.00,Рязань,Пшеница,2024-04-21,2024-08-21,0.6291418505840329,5.0,4.38,12.226666666666665,18.32,21.553333333333335,19.266666666666666,10.699457994579944,17.071328378463807,19.922536193796077,19.52892831206656,Злаковые,Яровая,1.5272086720867204,1.248671621536193,1.6307971395372576,-0.2622616453998958,-7.319512195121952,-8.08292682926829,-7.417073170731703,-6.697560975609759
4258,2024 62.18.04.027.00,Рязань,Рапс,2024-04-22,2024-08-29,0.9715760475312432,1.9,3.12,11.7375,19.89375,21.765625,19.2625,10.951816565040652,17.709314108658962,19.92768139047817,18.95524990780234,Крестцветные,Яровая,0.7856834349593491,2.184435891341039,1.8379436095218296,0.3072500921976591,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4259,2024 62.23.06.070.00,Рязань,Пшеница,2024-04-22,2024-09-13,1.5579106725547822,4.5,16.87,11.944444444444446,20.86388888888889,21.319444444444443,17.676388888888894,11.5268179765131,18.29660108244022,19.859191438924668,17.130281139817082,Злаковые,Яровая,0.4176264679313473,2.5672878064486717,1.4602530055197747,0.5461077490718118,-8.575,-8.565853658536586,-3.565853658536586,-5.10243902439025
4260,2024 62.24.14.025.00,Рязань,Чечевица,2024-04-23,2024-08-04,0.5530005488167034,2.6,1.92,9.765384615384615,17.503846153846155,23.21923076923077,20.511538461538457,10.439743589743593,16.612527541957125,19.216336086487264,19.80602840502993,Бобовые,Яровая,-0.6743589743589773,0.8913186118890302,4.002894682743506,0.7055100565085262,-10.917073170731708,-11.178048780487806,-2.4170731707317046,-2.747222222222224
4261,2024 36.02.06.002.01,Воронеж,Кукуруза,2024-04-22,2024-08-25,0.5526071577809457,9.0,6.64,11.635483870967745,19.477419354838705,22.067741935483877,18.835483870967742,10.876383425124576,17.53361141664875,19.768862601796314,19.094687775867484,Судецветные,Яровая,0.7591004458431687,1.9438079381899556,2.2988793336875624,-0.2592039048997421,-8.575,-8.565853658536586,-5.819512195121956,-5.10243902439025
4262,2024 36.02.16.003.00,Воронеж,Кукуруза,2024-04-24,2024-09-02,1.4625268806023164,8.9,29.52,10.372727272727277,20.61515151515152,22.21212121212121,18.437878787878788,11.536006405518602,18.099852732135027,19.897460126379457,18.39129062259424,Судецветные,Яровая,-1.1632791327913257,2.515298783016494,2.314661085741754,0.04658816528454679,-11.108333333333334,-7.314634146341461,-2.0722222222222264,-3.420689655172413
4263,2024 36.02.17.010.00,Воронеж,Кукуруза,2024-04-23,2024-09-16,0.7493924792243943,7.0,7.81,10.791666666666664,21.67222222222222,21.11388888888889,17.08055555555556,11.785840108401084,18.34584750649619,19.82655193412053,16.706832151286786,Судецветные,Яровая,-0.9941734417344197,3.326374715726029,1.2873369547683602,0.37372340426877315,-10.917073170731708,-11.178048780487806,-2.747222222222224,-3.921951219512197
4264,2024 36.02.17.012.00,Воронеж,Кукуруза,2024-04-23,2024-09-22,0.5481214085096877,7.0,5.11,10.839473684210525,22.44210526315789,20.17894736842105,16.90789473684211,12.084210526315792,18.512275943253133,19.71265335726828,15.389470568744478,Судецветные,Яровая,-1.244736842105267,3.9298293199047585,0.4662940111527689,1.5184241680976314,-11.178048780487806,-2.4170731707317046,-3.5166666666666657,-3.921951219512197
4265,2024 36.11.06.002.00,Воронеж,Кукуруза,2024-04-22,2024-09-26,1.230371278180467,8.0,19.380000000000003,12.094871794871796,21.7974358974359,20.084615384615383,17.37564102564103,12.01080883885762,18.552264630463,19.637653288037537,15.281632183309013,Судецветные,Яровая,0.08406295601417568,3.2451712669729,0.44696209657784536,2.094008842332018,-8.575,-5.819512195121956,-3.565853658536586,-5.10243902439025
4266,2024 36.11.06.003.00,Воронеж,Кукуруза,2024-04-22,2024-09-27,1.3363159913136493,8.0,22.44,12.094871794871796,21.7974358974359,20.084615384615383,17.37564102564103,12.01080883885762,18.552264630463,19.637653288037537,15.281632183309013,Судецветные,Яровая,0.08406295601417568,3.2451712669729,0.44696209657784536,2.094008842332018,-8.575,-5.819512195121956,-3.565853658536586,-5.10243902439025
4267,2024 36.11.06.004.00,Воронеж,Кукуруза,2024-04-22,2024-09-28,1.623340817603092,8.0,32.56,12.295000000000002,21.69,20.0,17.188750000000006,12.130782520325203,18.65912874640874,19.64884440841113,14.676849170054195,Судецветные,Яровая,0.16421747967479838,3.030871253591261,0.35115559158887066,2.5119008299458105,-8.575,-5.819512195121956,-5.10243902439025,-3.921951219512197
4268,2024 36.11.06.007.00,Воронеж,Кукуруза,2024-05-16,2024-09-30,1.471898498412039,8.0,26.86,18.5735294117647,21.88235294117647,19.09705882352941,16.6514705882353,16.698114937031722,20.26418596010709,19.15910186875933,13.736458722809154,Судецветные,Яровая,1.8754144747329775,1.6181669810693826,-0.062043045229920324,2.9150118654261448,-5.78780487804878,-5.526829268292683,-4.992682926829271,-5.660975609756095
4269,2024 36.11.06.008.00,Воронеж,Кукуруза,2024-05-16,2024-09-30,1.756348157748721,8.0,38.33,18.5735294117647,21.88235294117647,19.09705882352941,16.6514705882353,16.698114937031722,20.26418596010709,19.15910186875933,13.736458722809154,Судецветные,Яровая,1.8754144747329775,1.6181669810693826,-0.062043045229920324,2.9150118654261448,-5.78780487804878,-5.526829268292683,-4.992682926829271,-5.660975609756095
4270,2024 36.11.06.010.00,Воронеж,Кукуруза,2024-04-23,2024-09-29,1.801916049437425,8.0,40.49,11.409999999999998,22.434999999999995,19.737499999999997,16.272500000000004,12.359268292682929,18.713862984505116,19.571949732668504,14.311972849685878,Судецветные,Яровая,-0.9492682926829303,3.721137015494879,0.16555026733149347,1.9605271503141264,-11.178048780487806,-2.4170731707317046,-3.700000000000003,-3.921951219512197
4271,2024 36.11.06.017.00,Воронеж,Кукуруза,2024-04-23,2024-09-29,1.351314642223864,8.0,22.9,11.409999999999998,22.434999999999995,19.737499999999997,16.272500000000004,12.359268292682929,18.713862984505116,19.571949732668504,14.311972849685878,Судецветные,Яровая,-0.9492682926829303,3.721137015494879,0.16555026733149347,1.9605271503141264,-11.178048780487806,-2.4170731707317046,-3.700000000000003,-3.921951219512197
4272,2024 36.14.03.020.00,Воронеж,Подсолнечник,2024-04-24,2024-09-13,1.9976115234322036,2.8,17.839999999999996,10.502857142857144,21.365714285714287,21.434285714285718,17.914285714285718,11.93931475029036,18.22671886391324,19.763695280734904,17.292518279658122,Астровые,Яровая,-1.4364576074332156,3.138995421801045,1.6705904335508137,0.6217674346275963,-11.108333333333334,-7.314634146341461,-2.747222222222224,-3.420689655172413
4273,2024 36.14.11.033.01,Воронеж,Кукуруза,2024-04-23,2024-08-15,2.363241086867392,7.5,72.19,10.171428571428567,18.575,22.81071428571428,19.832142857142856,10.799012775842046,17.00549160254904,19.59095195089198,19.54906594802555,Судецветные,Яровая,-0.6275842044134787,1.56950839745096,3.219762334822299,0.2830769091173053,-10.917073170731708,-11.178048780487806,-2.4682926829268226,-3.5166666666666657
4274,2024 36.14.16.015.00,Воронеж,Ячмень,2024-04-23,2024-08-12,2.521971595430543,3.2,36.64999999999999,10.171428571428567,18.575,22.81071428571428,19.832142857142856,10.799012775842046,17.00549160254904,19.59095195089198,19.54906594802555,Злаковые,Яровая,-0.6275842044134787,1.56950839745096,3.219762334822299,0.2830769091173053,-10.917073170731708,-11.178048780487806,-2.4682926829268226,-3.5166666666666657
4275,2024 36.14.16.022.00,Воронеж,Ячмень,2024-04-22,2024-08-11,1.7728314593425363,3.2,15.640000000000002,11.20714285714286,18.625,21.83571428571428,20.503571428571423,10.574114401858308,16.844533417625538,19.53509301452633,19.67652028230916,Злаковые,Яровая,0.6330284552845526,1.780466582374462,2.30062127118795,0.8270511462622636,-8.575,-8.565853658536586,-5.819512195121956,-2.3999999999999986
4276,2024 36.14.16.023.00,Воронеж,Ячмень,2024-04-23,2024-08-11,1.850421381876641,3.2,17.16,9.866666666666664,17.98148148148148,23.081481481481475,20.5074074074074,10.6381812707016,16.71301206840677,19.452993918875723,19.80679880737299,Злаковые,Яровая,-0.7715146040349357,1.2684694130747118,3.628487562605752,0.7006086000344105,-10.917073170731708,-11.178048780487806,-2.4170731707317046,-2.747222222222224
4277,2024 36.14.21.010.00,Воронеж,Люцерна,2024-05-17,2024-08-28,0.5306282510621704,0.3,0.21,17.196153846153845,22.453846153846147,20.507692307692302,19.084615384615383,15.831511882426517,19.873879332637294,20.18922521300275,18.367476891333595,Бобовые,Яровая,1.364641963727328,2.5799668212088527,0.31846709468955225,0.7171384932817872,-5.78780487804878,-5.526829268292683,-5.997560975609758,-3.2333333333333307
4278,2024 36.14.21.039.00,Воронеж,Кукуруза,2024-04-23,2024-08-20,1.867897126208978,7.5,41.06,10.636666666666663,19.09333333333333,22.87333333333334,18.84,11.071626016260163,17.42336602795091,19.708436573146887,19.32334606245077,Судецветные,Яровая,-0.4349593495935,1.6699673053824213,3.1648967601864513,-0.48334606245077083,-10.917073170731708,-11.178048780487806,-2.4682926829268226,-3.700000000000003
